"","TranscriptID","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","GeneID","Protein_name"
"84","XM_022470798.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126281"," 40S ribosomal protein S18"
"85","XM_022471167.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126482"," 40S ribosomal protein S3"
"86","XM_022471169.1","molecular function regulator",0.00359406529608617,"GO:0030234","enzyme regulator activity","MF","green","LOC111126484"," uncharacterized"
"87","XM_022471194.1","molecular function regulator",0.00359406529608617,"GO:0030234","enzyme regulator activity","MF","green","LOC111126505"," microsomal glutathione S-transferase 2-like"
"88","XM_022471372.1","RNA binding",0.000274786838311253,"GO:0019843","rRNA binding","MF","green","LOC111126614"," 60S ribosomal protein L5-like"
"89","XM_022471372.1","RNA binding",0.0322845127678603,"GO:0003729","mRNA binding","MF","green","LOC111126614"," 60S ribosomal protein L5-like"
"90","XM_022471372.1","RNA binding",0.00409326019906486,"GO:0008135","translation factor activity, RNA binding","MF","green","LOC111126614"," 60S ribosomal protein L5-like"
"91","XM_022471372.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111126614"," 60S ribosomal protein L5-like"
"92","XM_022472493.1","RNA binding",0.00409326019906486,"GO:0008135","translation factor activity, RNA binding","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"93","XM_022472493.1","RNA binding",0.0322845127678603,"GO:0003729","mRNA binding","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"94","XM_022472493.1","RNA binding",0.000274786838311253,"GO:0019843","rRNA binding","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"95","XM_022472493.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127354"," 60S ribosomal protein L9-like"
"96","XM_022472613.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127437"," 60S ribosomal protein L35-like"
"97","XM_022472901.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111127638"," 40S ribosomal protein S16"
"98","XM_022473375.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128009"," 40S ribosomal protein S17-like"
"99","XM_022473643.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111128165"," blastula protease 10-like"
"100","XM_022473643.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111128165"," blastula protease 10-like"
"101","XM_022473887.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128317"," ubiquitin-like protein FUBI"
"102","XM_022474258.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128580"," 40S ribosomal protein S15-like"
"103","XM_022474462.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128694"," 60S ribosomal protein L17-like"
"104","XM_022474564.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111128745"," 60S ribosomal protein L17-like"
"105","XM_022475787.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111129410"," 60S ribosomal protein L11-like"
"106","XM_022476475.1","RNA binding",0.0322845127678603,"GO:0003729","mRNA binding","MF","green","LOC111129928"," elongation factor 1-gamma-like"
"107","XM_022476475.1","RNA binding",0.000274786838311253,"GO:0019843","rRNA binding","MF","green","LOC111129928"," elongation factor 1-gamma-like"
"108","XM_022476475.1","RNA binding",0.00409326019906486,"GO:0008135","translation factor activity, RNA binding","MF","green","LOC111129928"," elongation factor 1-gamma-like"
"109","XM_022476475.1","translation regulator activity",0.00409326019906486,"GO:0008135","translation factor activity, RNA binding","MF","green","LOC111129928"," elongation factor 1-gamma-like"
"110","XM_022476789.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111130094"," 60S ribosomal protein L4-like"
"111","XM_022477790.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111130625"," 40S ribosomal protein S17-like"
"112","XM_022477814.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111130646"," 60S ribosomal protein L36-like"
"113","XM_022478004.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111130771"," 40S ribosomal protein S6-like"
"114","XM_022478379.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111131049"," 60S ribosomal protein L36-like"
"115","XM_022478636.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"116","XM_022480126.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111132297"," 60S ribosomal protein L15-like"
"117","XM_022480834.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111132903"," 60S ribosomal protein L23a-like"
"118","XM_022481325.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111133190"," 39S ribosomal protein L23, mitochondrial-like"
"119","XM_022482785.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"120","XM_022482785.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111134017"," sonic hedgehog protein-like"
"121","XM_022484792.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111135077"," 40S ribosomal protein S8-like"
"122","XM_022485315.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111135345"," 60S ribosomal protein L30-like"
"123","XM_022486262.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111135849"," 60S ribosomal protein L13-like"
"124","XM_022486934.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136230"," 60S ribosomal protein L14-like"
"125","XM_022486957.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136247"," 60S ribosomal protein L6-like"
"126","XM_022487059.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111136303"," uncharacterized"
"127","XM_022487059.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111136303"," uncharacterized"
"128","XM_022487258.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"129","XM_022487258.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"130","XM_022487266.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136425"," 60S ribosomal protein L26-like"
"131","XM_022487467.1","structural molecule activity",7.26507972899984e-62,"GO:0003735","structural constituent of ribosome","MF","green","LOC111136522"," 40S ribosomal protein S16-like"
"132","XM_022487808.1","molecular function regulator",0.00359406529608617,"GO:0030234","enzyme regulator activity","MF","green","LOC111136726"," follistatin-related protein 3-like"
"133","XM_022488649.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"134","XM_022488649.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111137258"," carboxypeptidase B-like"
"135","XM_022488927.1","hydrolase activity",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
"136","XM_022488927.1","catalytic activity, acting on a pro...",0.000274477047167021,"GO:0008233","peptidase activity","MF","green","LOC111137463"," angiotensin-converting enzyme-like"
