"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"16","crg:105321515","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105321515","microsomal glutathione S-transferase 3"
"17","crg:105321515","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105321515","microsomal glutathione S-transferase 3"
"18","crg:105321566","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105321566","V-type proton ATPase 16 kDa proteolipid subunit"
"19","crg:105322442","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105322442","proteasome subunit alpha type-4"
"20","crg:105322560","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105322560","THO complex subunit 4 isoform X1"
"21","crg:105323009","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105323009","cleavage stimulation factor subunit 1"
"22","crg:105323777","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105323777","glutathione S-transferase A"
"23","crg:105323777","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105323777","glutathione S-transferase A"
"24","crg:105323777","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105323777","glutathione S-transferase A"
"25","crg:105324879","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105324879","proteasome subunit beta type-7"
"26","crg:105326651","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105326651","guanine nucleotide-binding protein-like 3 homolog"
"27","crg:105327160","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105327160","gamma-glutamylcyclotransferase"
"28","crg:105328653","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105328653","proteasome subunit alpha type-7"
"29","crg:105328897","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105328897","proteasome subunit beta type-3"
"30","crg:105328999","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105328999","V-type proton ATPase subunit B"
"31","crg:105329720","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105329720","glutathione S-transferase omega-1"
"32","crg:105329720","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105329720","glutathione S-transferase omega-1"
"33","crg:105329720","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105329720","glutathione S-transferase omega-1"
"34","crg:105329817","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105329817","inorganic pyrophosphatase"
"35","crg:105330108","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105330108","putative aminopeptidase W07G4.4"
"36","crg:105330227","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105330227","isocitrate dehydrogenase [NADP] cytoplasmic"
"37","crg:105330688","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105330688","26S proteasome non-ATPase regulatory subunit 1"
"38","crg:105330886","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105330886","partner of Y14 and mago"
"39","crg:105331061","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105331061","regulator of nonsense transcripts 1"
"40","crg:105331281","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105331281","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial"
"41","crg:105332665","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105332665","cytochrome b-c1 complex subunit 2, mitochondrial"
"42","crg:105332983","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105332983","26S proteasome non-ATPase regulatory subunit 6"
"43","crg:105333395","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105333395","V-type proton ATPase subunit E"
"44","crg:105334252","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105334252","H/ACA ribonucleoprotein complex subunit DKC1"
"45","crg:105334335","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105334335","WD repeat-containing protein 82-like"
"46","crg:105334534","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105334534","polyadenylate-binding protein 2-B"
"47","crg:105335696","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105335696","nucleolar GTP-binding protein 2"
"48","crg:105336470","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105336470","alcohol dehydrogenase class-3 isoform X1"
"49","crg:105336470","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105336470","alcohol dehydrogenase class-3 isoform X1"
"50","crg:105336770","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105336770","V-type proton ATPase subunit D"
"51","crg:105336919","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105336919","proteasome subunit alpha type-1"
"52","crg:105337089","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105337089","succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"53","crg:105337862","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105337862","26S proteasome regulatory subunit 6B isoform X1"
"54","crg:105337940","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105337940","protein mago nashi homolog 2"
"55","crg:105338316","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105338316","26S proteasome regulatory subunit 7"
"56","crg:105338413","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105338413","26S proteasome non-ATPase regulatory subunit 12"
"57","crg:105338621","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105338621","probable oligoribonuclease"
"58","crg:105339285","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105339285","V-type proton ATPase subunit e 2"
"59","crg:105340141","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105340141","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"
"60","crg:105340488","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105340488","glutathione S-transferase"
"61","crg:105340488","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105340488","glutathione S-transferase"
"62","crg:105340488","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105340488","glutathione S-transferase"
"63","crg:105340884","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105340884","rRNA 2'-O-methyltransferase fibrillarin isoform X1"
"64","crg:105341348","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105341348","proteasome subunit alpha type-3"
"65","crg:105342120","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105342120","glutathione S-transferase omega-1"
"66","crg:105342120","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105342120","glutathione S-transferase omega-1"
"67","crg:105342120","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105342120","glutathione S-transferase omega-1"
"68","crg:105342563","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105342563","proteasome subunit alpha type-5"
"69","crg:105342980","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105342980","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"
"70","crg:105343349","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105343349","ATP synthase subunit delta, mitochondrial"
"71","crg:105344975","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105344975","LOW QUALITY PROTEIN: ribonuclease P protein subunit p29"
"72","crg:105345779","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105345779","26S proteasome regulatory subunit 6A-B"
"73","crg:105345808","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"105345808","cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"74","crg:105346568","crg00980","Metabolism of xenobiotics by cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105346568","glutathione S-transferase"
"75","crg:105346568","crg00982","Drug metabolism - cytochrome P450","105329720/105336470/105346568/105340488/105323777/105320049/105342120/105321515",8,"105346568","glutathione S-transferase"
"76","crg:105346568","crg00480","Glutathione metabolism","105329720/105330227/105346568/105340488/105323777/105320049/105342120/105327160/105330108/105321515",10,"105346568","glutathione S-transferase"
"77","crg:105346718","crg03050","Proteasome","105338316/105345779/105322442/105336919/105338413/105341348/105337862/105319167/105318105/105332983/105330688/105342563/105328897/105328653/105324879/105346718",16,"105346718","proteasome subunit beta type-2"
"78","crg:105347084","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105347084","histone deacetylase complex subunit SAP18"
"79","crg:105347334","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105347334","large subunit GTPase 1 homolog"
"80","crg:105347537","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105347537","U3 small nucleolar ribonucleoprotein protein MPP10"
"81","crg:105348755","crg03015","mRNA surveillance pathway","105330886/105348755/105347084/105337940/105320707/105318324/105331061/105321021/105334534/105322560/105323009/105334335",12,"105348755","RNA-binding protein 8A"
"82","crg:105348805","crg03008","Ribosome biogenesis in eukaryotes","105347334/105344975/105348805/105347537/105338621/105340884/105326651/105334252/105335696",9,"105348805","NHP2-like protein 1"
"83","crg:109618245","crg00190","Oxidative phosphorylation","105340141/105332665/105329817/105337089/105319312/105343349/105342980/105331281/105339285/105318076/105345808/105333395/105318424/105318400/105328999/105318218/105318342/105336770/109618245/105321566",20,"109618245","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6"
