5/7/2021/9:56:44 AM	Flush	1014.0	17.1	26.4675	23.30	99.63	26.6275	23.30	100.01	26.4775	23.30	99.90	25.9425	23.30	99.90	26.3500	23.36	99.83	26.6700	23.36	100.10	26.3850	23.36	99.95	26.1425	23.36	100.05	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:45 AM	Flush	1014.0	17.1	26.4625	23.29	99.69	26.6375	23.29	99.93	26.4500	23.29	100.18	25.9475	23.29	99.87	26.3450	23.36	99.88	26.6675	23.36	100.12	26.3800	23.36	100.00	26.1625	23.36	99.86	NaN	NaN	NaN	NaN	23.2925	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:46 AM	Flush	1014.0	17.1	26.4525	23.29	99.79	26.6325	23.29	99.98	26.4400	23.29	100.28	25.9275	23.29	100.06	26.3400	23.36	99.93	26.6775	23.36	100.02	26.3800	23.36	100.00	26.1625	23.36	99.86	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:47 AM	M1   	1014.0	17.1	26.4575	23.29	99.74	26.6225	23.29	100.08	26.4550	23.29	100.14	25.9200	23.29	100.14	26.3325	23.36	100.00	26.6875	23.36	99.93	26.3725	23.36	100.07	26.1600	23.36	99.88	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:48 AM	M1   	1014.0	17.1	26.4450	23.29	99.86	26.6350	23.29	99.96	26.4750	23.29	99.94	25.9425	23.29	99.92	26.3150	23.36	100.17	26.6600	23.36	100.19	26.3775	23.36	100.02	26.1375	23.36	100.10	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:49 AM	M1   	1014.0	17.1	26.4550	23.29	99.77	26.6175	23.29	100.12	26.5025	23.29	99.68	25.9575	23.29	99.77	26.3325	23.36	100.00	26.6800	23.36	100.00	26.3800	23.36	100.00	26.1525	23.36	99.95	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:50 AM	M1   	1014.0	17.1	26.4525	23.30	99.78	26.6100	23.30	100.18	26.4950	23.30	99.74	25.9375	23.30	99.96	26.3400	23.36	99.93	26.6750	23.36	100.05	26.3875	23.36	99.93	26.1450	23.36	100.02	NaN	NaN	NaN	NaN	23.2975	23.30	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:51 AM	M1   	1014.0	17.1	26.4575	23.30	99.73	26.6250	23.30	100.04	26.4750	23.30	99.93	25.9525	23.30	99.81	26.3550	23.35	99.80	26.6850	23.35	99.96	26.3825	23.35	99.99	26.1475	23.35	100.01	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3525	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:52 AM	M1   	1014.0	17.1	26.4600	23.30	99.70	26.6300	23.30	99.99	26.4775	23.30	99.90	25.9375	23.30	99.95	26.3375	23.35	99.97	26.6600	23.35	100.21	26.3875	23.35	99.94	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:53 AM	M1   	1014.0	17.1	26.4375	23.30	99.92	26.6450	23.30	99.84	26.4725	23.30	99.95	25.9300	23.30	100.02	26.3300	23.35	100.04	26.6875	23.35	99.94	26.3825	23.35	99.99	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:54 AM	M1   	1014.0	17.1	26.4450	23.29	99.86	26.6425	23.29	99.88	26.4850	23.29	99.84	25.9300	23.29	100.04	26.3150	23.35	100.18	26.6775	23.35	100.04	26.3800	23.35	100.02	26.1350	23.35	100.14	NaN	NaN	NaN	NaN	23.2925	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:55 AM	M1   	1014.0	17.1	26.4575	23.29	99.74	26.6325	23.29	99.98	26.4900	23.29	99.80	25.9225	23.29	100.11	26.3475	23.35	99.87	26.6550	23.35	100.26	26.3875	23.35	99.94	26.1525	23.35	99.97	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:56 AM	M1   	1014.0	17.1	26.4450	23.29	99.86	26.6375	23.29	99.93	26.4525	23.29	100.16	25.9275	23.29	100.06	26.3375	23.35	99.97	26.6650	23.35	100.16	26.3900	23.35	99.92	26.1600	23.35	99.89	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:57 AM	M1   	1014.0	17.1	26.4475	23.30	99.83	26.6325	23.30	99.97	26.4475	23.30	100.20	25.9300	23.30	100.03	26.3375	23.35	99.97	26.6700	23.35	100.11	26.3900	23.35	99.92	26.1675	23.35	99.82	NaN	NaN	NaN	NaN	23.2975	23.30	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:58 AM	M1   	1014.0	17.1	26.4425	23.30	99.87	26.6225	23.30	100.06	26.4575	23.30	100.10	25.9300	23.30	100.02	26.3400	23.36	99.93	26.6850	23.36	99.96	26.3900	23.36	99.91	26.1400	23.36	100.08	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3575	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:56:59 AM	M1   	1014.0	17.1	26.4475	23.30	99.82	26.6350	23.30	99.94	26.4450	23.30	100.22	25.9525	23.30	99.81	26.3325	23.36	100.00	26.6750	23.36	100.05	26.3900	23.36	99.90	26.1450	23.36	100.02	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:00 AM	M1   	1014.0	17.1	26.4725	23.30	99.58	26.6325	23.30	99.96	26.4625	23.30	100.05	25.9450	23.30	99.88	26.3525	23.36	99.81	26.6625	23.36	100.17	26.3975	23.36	99.83	26.1500	23.36	99.98	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:01 AM	M1   	1014.0	17.1	26.4650	23.30	99.66	26.6150	23.30	100.13	26.4775	23.30	99.90	25.9250	23.30	100.07	26.3375	23.35	99.96	26.6675	23.35	100.13	26.3850	23.35	99.96	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.3000	23.30	OFF	23.3525	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:02 AM	M1   	1014.0	17.1	26.4525	23.29	99.79	26.6250	23.29	100.05	26.4650	23.29	100.04	25.9125	23.29	100.21	26.3375	23.35	99.97	26.6775	23.35	100.04	26.3875	23.35	99.94	26.1575	23.35	99.92	NaN	NaN	NaN	NaN	23.2925	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:03 AM	M1   	1014.0	17.1	26.4425	23.29	99.89	26.6225	23.29	100.08	26.4600	23.29	100.09	25.9400	23.29	99.94	26.3400	23.35	99.94	26.6725	23.35	100.09	26.3900	23.35	99.92	26.1525	23.35	99.97	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:04 AM	M1   	1014.0	17.1	26.4550	23.29	99.77	26.6350	23.29	99.96	26.4750	23.29	99.94	25.9425	23.29	99.92	26.3325	23.35	100.02	26.6775	23.35	100.04	26.3825	23.35	99.99	26.1575	23.35	99.92	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:05 AM	M1   	1014.0	17.1	26.4450	23.29	99.86	26.6400	23.29	99.91	26.4725	23.29	99.97	25.9400	23.29	99.94	26.3375	23.35	99.97	26.6650	23.35	100.16	26.4100	23.35	99.73	26.1600	23.35	99.89	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:06 AM	M1   	1014.0	17.1	26.4475	23.29	99.84	26.6325	23.29	99.98	26.4550	23.29	100.14	25.9475	23.29	99.87	26.3250	23.35	100.09	26.6675	23.35	100.14	26.3900	23.35	99.92	26.1525	23.35	99.97	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:07 AM	M1   	1014.0	17.1	26.4575	23.29	99.74	26.6300	23.29	100.00	26.4725	23.29	99.97	25.9425	23.29	99.92	26.3275	23.35	100.06	26.6775	23.35	100.04	26.3950	23.35	99.87	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:08 AM	M1   	1014.0	17.1	26.4525	23.29	99.79	26.6300	23.29	100.00	26.4650	23.29	100.04	25.9400	23.29	99.94	26.3300	23.35	100.04	26.6800	23.35	100.02	26.3850	23.35	99.97	26.1575	23.35	99.92	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:09 AM	M1   	1014.0	17.1	26.4500	23.29	99.82	26.6300	23.29	100.00	26.4675	23.29	100.02	25.9400	23.29	99.94	26.3225	23.35	100.11	26.6725	23.35	100.09	26.3950	23.35	99.87	26.1525	23.35	99.97	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:10 AM	M1   	1014.0	17.1	26.4425	23.29	99.89	26.6150	23.29	100.15	26.4625	23.29	100.06	25.9550	23.29	99.80	26.3350	23.34	100.00	26.6925	23.34	99.91	26.3775	23.34	100.05	26.1650	23.34	99.86	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3425	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:11 AM	M1   	1014.0	17.1	26.4550	23.30	99.76	26.6250	23.30	100.04	26.4750	23.30	99.93	25.9600	23.30	99.74	26.3400	23.35	99.95	26.6775	23.35	100.04	26.3700	23.35	100.12	26.1475	23.35	100.02	NaN	NaN	NaN	NaN	23.2975	23.30	OFF	23.3475	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:12 AM	M1   	1014.0	17.1	26.4600	23.29	99.72	26.6300	23.29	100.00	26.4575	23.29	100.11	25.9375	23.29	99.96	26.3400	23.35	99.94	26.6625	23.35	100.18	26.3850	23.35	99.97	26.1475	23.35	100.02	NaN	NaN	NaN	NaN	23.2925	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:13 AM	M1   	1014.0	17.1	26.4525	23.29	99.79	26.6375	23.29	99.93	26.4725	23.29	99.97	25.9450	23.29	99.89	26.3325	23.35	100.02	26.6825	23.35	99.99	26.3900	23.35	99.92	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:14 AM	M1   	1014.0	17.1	26.4425	23.29	99.89	26.6550	23.29	99.77	26.4800	23.29	99.90	25.9500	23.29	99.85	26.3300	23.35	100.04	26.6750	23.35	100.06	26.3750	23.35	100.06	26.1575	23.35	99.92	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:15 AM	M1   	1014.0	17.1	26.4475	23.29	99.84	26.6375	23.29	99.93	26.4875	23.29	99.82	25.9500	23.29	99.85	26.3450	23.35	99.90	26.6850	23.35	99.97	26.3850	23.35	99.97	26.1525	23.35	99.97	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:16 AM	M1   	1014.0	17.1	26.4425	23.29	99.89	26.6450	23.29	99.86	26.4900	23.29	99.80	25.9200	23.29	100.14	26.3350	23.35	99.99	26.6900	23.35	99.92	26.3900	23.35	99.92	26.1575	23.35	99.92	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:17 AM	M1   	1014.0	17.1	26.4400	23.29	99.91	26.6275	23.29	100.03	26.4750	23.29	99.94	25.9250	23.29	100.09	26.3300	23.36	100.03	26.6825	23.36	99.98	26.3750	23.36	100.05	26.1600	23.36	99.88	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3575	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:18 AM	M1   	1014.0	17.1	26.4475	23.29	99.84	26.6575	23.29	99.74	26.4700	23.29	99.99	25.9450	23.29	99.89	26.3150	23.36	100.17	26.6650	23.36	100.14	26.3925	23.36	99.88	26.1300	23.36	100.17	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3600	23.36	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:19 AM	M1   	1014.0	17.1	26.4725	23.29	99.60	26.6550	23.29	99.77	26.4625	23.29	100.06	25.9425	23.29	99.92	26.3250	23.35	100.08	26.6750	23.35	100.06	26.4075	23.35	99.75	26.1500	23.35	99.99	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3525	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:20 AM	M1   	1014.0	17.1	26.4500	23.29	99.82	26.6275	23.29	100.03	26.4675	23.29	100.02	25.9475	23.29	99.87	26.3225	23.35	100.11	26.6950	23.35	99.87	26.4025	23.35	99.80	26.1450	23.35	100.04	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:21 AM	M1   	1014.0	17.1	26.4550	23.29	99.77	26.6500	23.29	99.81	26.4625	23.29	100.06	25.9575	23.29	99.77	26.3200	23.35	100.14	26.6925	23.35	99.90	26.3850	23.35	99.97	26.1400	23.35	100.09	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:22 AM	M1   	1014.0	17.1	26.4450	23.29	99.86	26.6300	23.29	100.00	26.4600	23.29	100.09	25.9375	23.29	99.97	26.3350	23.35	99.99	26.6600	23.35	100.21	26.3800	23.35	100.02	26.1475	23.35	100.02	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:23 AM	M1   	1014.0	17.1	26.4550	23.29	99.77	26.6275	23.29	100.03	26.4750	23.29	99.94	25.9300	23.29	100.04	26.3250	23.35	100.09	26.6650	23.35	100.16	26.3875	23.35	99.94	26.1650	23.35	99.85	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:24 AM	M1   	1014.0	17.1	26.4525	23.29	99.79	26.6300	23.29	100.00	26.4800	23.29	99.90	25.9450	23.29	99.89	26.3425	23.35	99.92	26.6775	23.35	100.04	26.3900	23.35	99.92	26.1550	23.35	99.94	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:25 AM	M1   	1014.0	17.1	26.4575	23.28	99.76	26.6300	23.28	100.02	26.4725	23.28	99.98	25.9425	23.28	99.93	26.3500	23.35	99.85	26.6875	23.35	99.94	26.3825	23.35	99.99	26.1650	23.35	99.85	NaN	NaN	NaN	NaN	23.2825	23.28	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:26 AM	M1   	1014.0	17.1	26.4600	23.29	99.72	26.6225	23.29	100.08	26.4625	23.29	100.07	25.9400	23.29	99.95	26.3350	23.34	100.00	26.6750	23.34	100.08	26.3725	23.34	100.10	26.1625	23.34	99.88	NaN	NaN	NaN	NaN	23.2875	23.29	OFF	23.3425	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:27 AM	M1   	1014.0	17.1	26.4450	23.28	99.88	26.6350	23.28	99.97	26.4825	23.28	99.88	25.9400	23.28	99.95	26.3375	23.35	99.97	26.6700	23.35	100.12	26.3925	23.35	99.90	26.1450	23.35	100.04	NaN	NaN	NaN	NaN	23.2825	23.28	OFF	23.3475	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:28 AM	M1   	1014.0	17.1	26.4625	23.28	99.71	26.6400	23.28	99.92	26.4600	23.28	100.10	25.9400	23.28	99.96	26.3550	23.34	99.81	26.6775	23.34	100.05	26.3925	23.34	99.91	26.1475	23.34	100.03	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3425	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:29 AM	M1   	1014.0	17.1	26.4625	23.28	99.71	26.6400	23.28	99.92	26.4575	23.28	100.13	25.9400	23.28	99.96	26.3375	23.35	99.97	26.6875	23.35	99.95	26.3975	23.35	99.85	26.1500	23.35	100.00	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3475	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:30 AM	M1   	1014.0	17.1	26.4600	23.28	99.74	26.6400	23.28	99.92	26.4825	23.28	99.89	25.9325	23.28	100.03	26.3300	23.34	100.05	26.6750	23.34	100.08	26.3925	23.34	99.91	26.1500	23.34	100.00	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3425	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:31 AM	M1   	1014.0	17.1	26.4750	23.28	99.59	26.6325	23.28	100.00	26.4750	23.28	99.96	25.9225	23.28	100.13	26.3375	23.34	99.98	26.6775	23.34	100.06	26.4050	23.34	99.79	26.1575	23.34	99.93	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3400	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:32 AM	M1   	1014.0	17.1	26.4650	23.28	99.69	26.6375	23.28	99.95	26.4625	23.28	100.08	25.9275	23.28	100.08	26.3475	23.34	99.89	26.6950	23.34	99.89	26.3950	23.34	99.89	26.1600	23.34	99.91	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3400	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:33 AM	M1   	1014.0	17.1	26.4675	23.29	99.65	26.6250	23.29	100.06	26.4825	23.29	99.88	25.9150	23.29	100.19	26.3425	23.34	99.94	26.6925	23.34	99.91	26.3900	23.34	99.94	26.1600	23.34	99.91	NaN	NaN	NaN	NaN	23.2875	23.29	OFF	23.3400	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:34 AM	M1   	1014.0	17.1	26.4700	23.28	99.64	26.6500	23.28	99.83	26.4750	23.28	99.96	25.9250	23.28	100.10	26.3475	23.34	99.89	26.6900	23.34	99.94	26.3975	23.34	99.86	26.1600	23.34	99.91	NaN	NaN	NaN	NaN	23.2825	23.28	OFF	23.3400	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:35 AM	M1   	1014.0	17.1	26.4700	23.28	99.64	26.6375	23.28	99.95	26.4475	23.28	100.22	25.9150	23.28	100.20	26.3500	23.35	99.85	26.6750	23.35	100.07	26.3925	23.35	99.90	26.1600	23.35	99.90	NaN	NaN	NaN	NaN	23.2800	23.28	OFF	23.3475	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:36 AM	M1   	1014.0	17.1	26.4550	23.29	99.77	26.6225	23.29	100.08	26.4625	23.29	100.07	25.9325	23.29	100.02	26.3500	23.35	99.85	26.6700	23.35	100.11	26.3900	23.35	99.92	26.1450	23.35	100.04	NaN	NaN	NaN	NaN	23.2875	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:37 AM	M1   	1014.0	17.1	26.4650	23.29	99.67	26.6275	23.29	100.03	26.4625	23.29	100.06	25.9400	23.29	99.94	26.3575	23.35	99.78	26.6775	23.35	100.04	26.3975	23.35	99.85	26.1625	23.35	99.87	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:38 AM	M1   	1014.0	17.1	26.4625	23.28	99.71	26.6375	23.28	99.94	26.4675	23.28	100.03	25.9400	23.28	99.95	26.3450	23.35	99.90	26.6800	23.35	100.02	26.3775	23.35	100.04	26.1550	23.35	99.94	NaN	NaN	NaN	NaN	23.2825	23.28	OFF	23.3500	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:39 AM	M1   	1014.0	17.1	26.4675	23.29	99.65	26.6250	23.29	100.06	26.4625	23.29	100.07	25.9325	23.29	100.02	26.3175	23.34	100.17	26.6800	23.34	100.03	26.3925	23.34	99.91	26.1425	23.34	100.08	NaN	NaN	NaN	NaN	23.2875	23.29	OFF	23.3425	23.34	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
5/7/2021/9:57:40 AM	M1   	1014.0	17.1	26.4475	23.29	99.84	26.6275	23.29	100.03	26.4675	23.29	100.02	25.9375	23.29	99.97	26.3250	23.35	100.09	26.6800	23.35	100.02	26.3925	23.35	99.90	26.1550	23.35	99.95	NaN	NaN	NaN	NaN	23.2900	23.29	OFF	23.3475	23.35	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
