Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
4/30/2021/4:05:23 PM	Flush	995.0	27.1	26.9025	22.96	100.37	26.2575	22.96	101.09	25.0100	22.96	105.37	25.9875	22.96	100.05	26.6575	23.05	99.93	23.5100	23.05	100.40	23.7850	23.05	100.64	26.6363	23.05	100.30	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:24 PM	Flush	995.0	27.1	26.8863	22.96	100.52	26.2812	22.96	100.86	25.0100	22.96	105.37	26.0075	22.96	99.85	26.6663	23.05	99.85	23.5063	23.05	100.44	23.7638	23.05	100.86	26.6337	23.05	100.33	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:25 PM	Flush	995.0	27.1	26.8875	22.96	100.51	26.2888	22.96	100.78	24.9988	22.96	105.49	25.9975	22.96	99.95	26.6600	23.05	99.91	23.5000	23.05	100.50	23.7700	23.05	100.80	26.6400	23.05	100.27	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:26 PM	Flush	995.0	27.1	26.9037	22.96	100.36	26.2737	22.96	100.93	24.9763	22.96	105.73	25.9638	22.96	100.28	26.6675	23.05	99.84	23.5000	23.05	100.50	23.7700	23.05	100.80	26.6400	23.05	100.27	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:27 PM	M1   	995.0	27.1	26.9062	22.96	100.34	26.2763	22.96	100.91	24.9775	22.96	105.72	25.9625	22.96	100.30	26.6800	23.05	99.72	23.5150	23.05	100.35	23.7775	23.05	100.72	26.6400	23.05	100.27	NaN	NaN	NaN	NaN	22.9563	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:28 PM	M1   	995.0	27.1	26.9037	22.95	100.37	26.2662	22.95	101.02	24.9862	22.95	105.64	25.9650	22.95	100.28	26.6687	23.05	99.83	23.5325	23.05	100.17	23.7862	23.05	100.63	26.6363	23.05	100.30	NaN	NaN	NaN	NaN	22.9500	22.95	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:29 PM	M1   	995.0	27.1	26.9100	22.95	100.31	26.2675	22.95	101.00	24.9725	22.95	105.78	25.9900	22.95	100.03	26.6575	23.05	99.93	23.5125	23.05	100.37	23.7800	23.05	100.69	26.6337	23.05	100.32	NaN	NaN	NaN	NaN	22.9537	22.95	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:30 PM	M1   	995.0	27.1	26.9100	22.96	100.30	26.2800	22.96	100.87	24.9638	22.96	105.86	25.9862	22.96	100.06	26.6663	23.06	99.83	23.5038	23.06	100.45	23.7763	23.06	100.72	26.6400	23.06	100.25	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:31 PM	M1   	995.0	27.1	26.8987	22.96	100.40	26.2800	22.96	100.87	24.9700	22.96	105.79	25.9913	22.96	100.01	26.6450	23.06	100.04	23.5063	23.06	100.43	23.7700	23.06	100.79	26.6438	23.06	100.22	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0562	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:32 PM	M1   	995.0	27.1	26.8762	22.96	100.62	26.2800	22.96	100.87	24.9625	22.96	105.87	25.9913	22.96	100.01	26.6275	23.05	100.22	23.5000	23.05	100.50	23.7662	23.05	100.84	26.6387	23.05	100.28	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:33 PM	M1   	995.0	27.1	26.8813	22.96	100.56	26.2800	22.96	100.86	24.9462	22.96	106.04	25.9600	22.96	100.31	26.6475	23.05	100.03	23.4887	23.05	100.62	23.7563	23.05	100.94	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9638	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:34 PM	M1   	995.0	27.1	26.8962	22.97	100.41	26.2763	22.97	100.89	24.9513	22.97	105.97	25.9600	22.97	100.30	26.6525	23.05	99.98	23.4812	23.05	100.70	23.7575	23.05	100.93	26.6262	23.05	100.40	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:35 PM	M1   	995.0	27.1	26.8938	22.97	100.44	26.2662	22.97	100.99	24.9625	22.97	105.86	25.9713	22.97	100.20	26.6513	23.05	99.99	23.5000	23.05	100.50	23.7700	23.05	100.80	26.6275	23.05	100.39	NaN	NaN	NaN	NaN	22.9662	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:36 PM	M1   	995.0	27.1	26.8962	22.96	100.43	26.2600	22.96	101.06	24.9575	22.96	105.92	25.9975	22.96	99.95	26.6663	23.05	99.84	23.4887	23.05	100.62	23.7625	23.05	100.87	26.6325	23.05	100.33	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:37 PM	M1   	995.0	27.1	26.8900	22.96	100.49	26.2638	22.96	101.03	24.9625	22.96	105.87	26.0025	22.96	99.90	26.6600	23.06	99.89	23.4700	23.06	100.80	23.7538	23.06	100.95	26.6238	23.06	100.41	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:38 PM	M1   	995.0	27.1	26.8938	22.96	100.45	26.2662	22.96	101.00	24.9425	22.96	106.08	25.9862	22.96	100.06	26.6562	23.06	99.93	23.4812	23.06	100.69	23.7525	23.06	100.96	26.6300	23.06	100.35	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:39 PM	M1   	995.0	27.1	26.8925	22.96	100.46	26.2600	22.96	101.06	24.9413	22.96	106.09	25.9913	22.96	100.01	26.6575	23.06	99.92	23.4925	23.06	100.57	23.7475	23.06	101.02	26.6300	23.06	100.35	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:40 PM	M1   	995.0	27.1	26.8912	22.96	100.47	26.2638	22.96	101.02	24.9488	22.96	106.01	26.0025	22.96	99.90	26.6700	23.06	99.81	23.4875	23.06	100.63	23.7638	23.06	100.85	26.6225	23.06	100.43	NaN	NaN	NaN	NaN	22.9638	22.96	OFF	23.0562	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:41 PM	M1   	995.0	27.1	26.9175	22.97	100.21	26.2700	22.97	100.95	24.9375	22.97	106.12	25.9712	22.97	100.19	26.6738	23.05	99.78	23.5000	23.05	100.50	23.7662	23.05	100.84	26.6250	23.05	100.41	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:42 PM	M1   	995.0	27.1	26.9225	22.97	100.16	26.2737	22.97	100.91	24.9387	22.97	106.10	25.9625	22.97	100.28	26.6687	23.05	99.83	23.4925	23.05	100.58	23.7450	23.05	101.06	26.6387	23.05	100.28	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:43 PM	M1   	995.0	27.1	26.9062	22.97	100.31	26.2688	22.97	100.96	24.9200	22.97	106.30	25.9925	22.97	99.98	26.6537	23.05	99.97	23.4875	23.05	100.63	23.7425	23.05	101.08	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:44 PM	M1   	995.0	27.1	26.8962	22.97	100.42	26.2538	22.97	101.11	24.9238	22.97	106.27	25.9650	22.97	100.26	26.6525	23.05	99.98	23.4962	23.05	100.54	23.7725	23.05	100.77	26.6337	23.05	100.33	NaN	NaN	NaN	NaN	22.9662	22.97	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:45 PM	M1   	995.0	27.1	26.9013	22.96	100.38	26.2600	22.96	101.06	24.9225	22.96	106.29	25.9550	22.96	100.36	26.6550	23.05	99.96	23.4975	23.05	100.53	23.7525	23.05	100.98	26.6288	23.05	100.38	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:46 PM	M1   	995.0	27.1	26.9088	22.96	100.31	26.2525	22.96	101.14	24.9100	22.96	106.43	25.9800	22.96	100.12	26.6650	23.05	99.86	23.5063	23.05	100.44	23.7437	23.05	101.07	26.6175	23.05	100.48	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:47 PM	M1   	995.0	27.1	26.8975	22.96	100.41	26.2512	22.96	101.15	24.9062	22.96	106.46	25.9725	22.96	100.19	26.6438	23.05	100.07	23.5000	23.05	100.50	23.7538	23.05	100.97	26.6225	23.05	100.44	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:48 PM	M1   	995.0	27.1	26.8987	22.96	100.40	26.2625	22.96	101.04	24.9075	22.96	106.45	25.9788	22.96	100.13	26.6612	23.05	99.89	23.4962	23.05	100.54	23.7525	23.05	100.97	26.6175	23.05	100.48	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:49 PM	M1   	995.0	27.1	26.8800	22.96	100.58	26.2500	22.96	101.16	24.9200	22.96	106.32	26.0100	22.96	99.83	26.6725	23.06	99.78	23.4937	23.06	100.56	23.7400	23.06	101.09	26.6300	23.06	100.35	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:50 PM	M1   	995.0	27.1	26.8912	22.96	100.47	26.2425	22.96	101.23	24.9163	22.96	106.36	25.9913	22.96	100.01	26.6562	23.06	99.94	23.4962	23.06	100.54	23.7400	23.06	101.10	26.6262	23.06	100.39	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0562	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:51 PM	M1   	995.0	27.1	26.9100	22.96	100.30	26.2375	22.96	101.28	24.9175	22.96	106.35	25.9638	22.96	100.28	26.6575	23.05	99.93	23.4862	23.05	100.65	23.7475	23.05	101.03	26.6275	23.05	100.39	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:52 PM	M1   	995.0	27.1	26.9062	22.96	100.33	26.2462	22.96	101.20	24.9187	22.96	106.33	25.9737	22.96	100.18	26.6588	23.05	99.92	23.4838	23.05	100.67	23.7600	23.05	100.90	26.6363	23.05	100.30	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:53 PM	M1   	995.0	27.1	26.8925	22.96	100.46	26.2512	22.96	101.15	24.9037	22.96	106.49	25.9537	22.96	100.38	26.6438	23.05	100.07	23.4937	23.05	100.57	23.7450	23.05	101.06	26.6225	23.05	100.44	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:54 PM	M1   	995.0	27.1	26.8800	22.96	100.58	26.2662	22.96	101.00	24.8987	22.96	106.54	25.9363	22.96	100.55	26.6612	23.05	99.90	23.5038	23.05	100.47	23.7312	23.05	101.20	26.6100	23.05	100.56	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:55 PM	M1   	995.0	27.1	26.8950	22.96	100.44	26.2563	22.96	101.10	24.8800	22.96	106.74	25.9800	22.96	100.12	26.6725	23.05	99.79	23.4950	23.05	100.56	23.7350	23.05	101.16	26.6175	23.05	100.48	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:56 PM	M1   	995.0	27.1	26.8975	22.96	100.41	26.2500	22.96	101.16	24.8875	22.96	106.66	25.9725	22.96	100.19	26.6638	23.05	99.87	23.4775	23.05	100.74	23.7250	23.05	101.26	26.6262	23.05	100.40	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:57 PM	M1   	995.0	27.1	26.8712	22.96	100.67	26.2425	22.96	101.23	24.9037	22.96	106.49	25.9713	22.96	100.21	26.6738	23.05	99.78	23.4862	23.05	100.65	23.7462	23.05	101.04	26.6200	23.05	100.46	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:58 PM	M1   	996.0	17.2	26.8938	22.96	100.45	26.2375	22.96	101.28	24.8875	22.96	106.66	25.9825	22.96	100.10	26.6687	23.05	99.83	23.4800	23.05	100.71	23.7325	23.05	101.19	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:05:59 PM	M1   	996.0	17.2	26.9000	22.96	100.40	26.2538	22.96	101.13	24.8575	22.96	106.99	25.9775	22.96	100.15	26.6575	23.05	99.93	23.4800	23.05	100.71	23.7312	23.05	101.20	26.6262	23.05	100.40	NaN	NaN	NaN	NaN	22.9563	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:00 PM	M1   	996.0	17.2	26.8962	22.95	100.44	26.2450	22.95	101.23	24.8813	22.95	106.75	25.9787	22.95	100.15	26.6625	23.05	99.89	23.4988	23.05	100.52	23.7425	23.05	101.08	26.6200	23.05	100.46	NaN	NaN	NaN	NaN	22.9500	22.95	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:01 PM	M1   	996.0	17.2	26.8900	22.95	100.50	26.2162	22.95	101.50	24.8813	22.95	106.74	25.9600	22.95	100.33	26.6500	23.05	100.01	23.5113	23.05	100.39	23.7338	23.05	101.17	26.6200	23.05	100.46	NaN	NaN	NaN	NaN	22.9537	22.95	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:02 PM	M1   	996.0	17.2	26.8938	22.96	100.45	26.2138	22.96	101.51	24.8575	22.96	106.98	25.9750	22.96	100.17	26.6537	23.05	99.96	23.4875	23.05	100.63	23.7512	23.05	100.99	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:03 PM	M1   	996.0	17.2	26.9075	22.96	100.32	26.2312	22.96	101.34	24.8663	22.96	106.89	25.9700	22.96	100.22	26.6638	23.06	99.86	23.4850	23.06	100.65	23.7587	23.06	100.90	26.6225	23.06	100.42	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:04 PM	M1   	996.0	17.2	26.9050	22.96	100.34	26.2538	22.96	101.12	24.8600	22.96	106.96	25.9313	22.96	100.60	26.6700	23.06	99.81	23.4788	23.06	100.72	23.7437	23.06	101.06	26.6175	23.06	100.47	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0562	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:05 PM	M1   	996.0	17.2	26.8950	22.96	100.43	26.2488	22.96	101.17	24.8637	22.96	106.91	25.9575	22.96	100.33	26.6625	23.05	99.88	23.5100	23.05	100.40	23.7425	23.05	101.08	26.6225	23.05	100.43	NaN	NaN	NaN	NaN	22.9638	22.96	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:06 PM	M1   	996.0	17.2	26.9050	22.97	100.33	26.2338	22.97	101.30	24.8625	22.97	106.91	25.9587	22.97	100.31	26.6537	23.06	99.95	23.4988	23.06	100.50	23.7300	23.06	101.20	26.6137	23.06	100.50	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:07 PM	M1   	996.0	17.2	26.8800	22.97	100.57	26.2437	22.97	101.21	24.8463	22.97	107.09	25.9663	22.97	100.25	26.6487	23.06	100.00	23.4687	23.06	100.82	23.7338	23.06	101.16	26.6238	23.06	100.41	NaN	NaN	NaN	NaN	22.9662	22.97	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:08 PM	M1   	996.0	17.2	26.8875	22.96	100.51	26.2500	22.96	101.16	24.8475	22.96	107.09	25.9913	22.96	100.01	26.6412	23.06	100.07	23.4650	23.06	100.86	23.7437	23.06	101.06	26.6262	23.06	100.38	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:09 PM	M1   	996.0	17.2	26.8962	22.96	100.43	26.2538	22.96	101.12	24.8525	22.96	107.04	25.9638	22.96	100.28	26.6562	23.06	99.93	23.4787	23.06	100.71	23.7538	23.06	100.95	26.6238	23.06	100.41	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:10 PM	M1   	996.0	17.2	26.8938	22.96	100.45	26.2488	22.96	101.17	24.8400	22.96	107.17	25.9662	22.96	100.26	26.6575	23.06	99.92	23.4713	23.06	100.80	23.7600	23.06	100.89	26.6262	23.06	100.39	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0562	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:11 PM	M1   	996.0	17.2	26.9000	22.96	100.39	26.2338	22.96	101.32	24.8437	22.96	107.13	25.9675	22.96	100.24	26.6700	23.05	99.82	23.4862	23.05	100.65	23.7563	23.05	100.94	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:12 PM	M1   	996.0	17.2	26.9037	22.96	100.36	26.2400	22.96	101.26	24.8388	22.96	107.19	25.9575	22.96	100.35	26.6663	23.05	99.85	23.4988	23.05	100.52	23.7387	23.05	101.12	26.6262	23.05	100.40	NaN	NaN	NaN	NaN	22.9563	22.96	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:13 PM	M1   	996.0	17.2	26.9138	22.95	100.28	26.2362	22.95	101.31	24.8200	22.95	107.40	25.9350	22.95	100.58	26.6562	23.05	99.95	23.5150	23.05	100.35	23.7312	23.05	101.20	26.6200	23.05	100.46	NaN	NaN	NaN	NaN	22.9500	22.95	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:14 PM	M1   	996.0	17.2	26.9125	22.95	100.28	26.2300	22.95	101.37	24.8313	22.95	107.27	25.9600	22.95	100.33	26.6575	23.05	99.93	23.4900	23.05	100.61	23.7425	23.05	101.08	26.6238	23.05	100.42	NaN	NaN	NaN	NaN	22.9537	22.95	OFF	23.0500	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:15 PM	M1   	996.0	17.2	26.8925	22.96	100.46	26.2187	22.96	101.47	24.8425	22.96	107.14	25.9713	22.96	100.21	26.6700	23.05	99.81	23.4937	23.05	100.56	23.7263	23.05	101.25	26.6300	23.05	100.36	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0538	23.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:16 PM	M1   	996.0	17.2	26.8800	22.96	100.58	26.2075	22.96	101.58	24.8300	22.96	107.28	25.9937	22.96	99.99	26.6663	23.06	99.83	23.4962	23.06	100.53	23.7200	23.06	101.30	26.6262	23.06	100.38	NaN	NaN	NaN	NaN	22.9600	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:17 PM	M1   	996.0	17.2	26.8912	22.96	100.47	26.2275	22.96	101.37	24.8262	22.96	107.31	25.9775	22.96	100.14	26.6675	23.06	99.82	23.4825	23.06	100.67	23.7200	23.06	101.30	26.6200	23.06	100.44	NaN	NaN	NaN	NaN	22.9638	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:18 PM	M1   	996.0	17.2	26.9062	22.97	100.31	26.2287	22.97	101.35	24.8163	22.97	107.41	25.9513	22.97	100.39	26.6800	23.06	99.70	23.4850	23.06	100.65	23.7275	23.06	101.22	26.6200	23.06	100.44	NaN	NaN	NaN	NaN	22.9700	22.97	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:19 PM	M1   	996.0	17.2	26.8925	22.97	100.45	26.2213	22.97	101.43	24.8062	22.97	107.52	25.9662	22.97	100.25	26.6650	23.06	99.85	23.5138	23.06	100.35	23.7400	23.06	101.09	26.6200	23.06	100.44	NaN	NaN	NaN	NaN	22.9662	22.97	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:20 PM	M1   	996.0	17.2	26.8725	22.96	100.66	26.2325	22.96	101.34	24.8113	22.96	107.48	25.9600	22.96	100.32	26.6513	23.06	99.98	23.5087	23.06	100.40	23.7362	23.06	101.13	26.6200	23.06	100.44	NaN	NaN	NaN	NaN	22.9563	22.96	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/4:06:21 PM	M1   	996.0	17.2	26.8675	22.95	100.71	26.2200	22.95	101.46	24.8225	22.95	107.37	25.9675	22.95	100.25	26.6663	23.06	99.83	23.4900	23.06	100.59	23.7225	23.06	101.28	26.6200	23.06	100.44	NaN	NaN	NaN	NaN	22.9537	22.95	OFF	23.0600	23.06	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
